kod_kreskowy,nazwa_produktu,cena,kod_produktu
4011643837669,GRANULATE 2-3MM 500ML AUBERGINE,"13,2",218236807
4011643837676,GRANULATE 2-3MM 500ML LILAC,"13,2",218236808
4011643837683,GRANULATE 2-3MM 500ML ROSE,"13,2",218236809
4011643837690,GRANULATE 2-3MM 500ML LI.BLUE,"13,2",218236810
4011643837706,GRANULATE 2-3MM 500ML BLUE,"13,2",218236811
4011643837713,GRANULATE 2-3MM 500ML TURQUOISE,"13,2",218236812
4011643837720,GRANULATE 2-3MM 500ML APPLE GN,"13,2",218236813
4011643837737,GRANULATE 2-3MM 500ML GREEN,"13,2",218236814
4011643837744,GRANULATE 2-3MM 500ML CHOCO,"13,2",218236815
4011643837751,GRANULATE 2-3MM 500ML GREY,"13,2",218236816
4011643837768,GRANULATE 2-3MM 500ML BLACK,"13,2",218236817
4011643837775,GRANULATE 2-3MM 500ML COPPER,14,218236818
4011643837782,GRANULATE 2-3MM 500ML SILVER,14,218236819
4011643837799,GRANULATE 2-3MM 500ML GOLD,14,218236820
4011643956650,WIRE HEARTS GOLD 45 MM 5PCES,"14,6",218236908
4011643961944,"DECORATIVE WIRE WITH HEARTS RED 1,5 M","14,6",218236909
4011643961968,"DECORATIVE WIRE WITH HEARTS SILVER 1,5 M","14,6",218236910
4011643838192,SEASHELLS 250G NATUR.,"12,3",218237700
4011643838246,SEASHELLS 250G NATUR,"14,5",218237705
4011643956896,GLAS STONES 4-10MM 500ML CLEAR,"15,4",218237804
4011643965201,NATURAL STONES 7-15 MM WHITE,"13,7",218237810
4011643965218,NATURAL STONES 7-15 MM GREY,"13,7",218237811
4011643965225,NATURAL STONES 7-15 MM NATURAL COL.,"13,7",218237812
4011643965270,SLATE ANTHRACITE,"13,7",218237817
4011643042698,FINE CREPE 50CM 2.5M SEPIA,"334,5",218251592
4011643210158,FOLDER EMBOSSING FOIL 19X30CM COPPE,"14,2",218260060
4011643220430,FOLDER EMBOSSING FOIL 19X30CM GOLD,"14,2",218260079
4011643428683,FOLDER EMBOSSING FOIL 19X30CM SILVE,"14,2",218260095
4011643431690,HOLE MAKING NEEDLE 9CM POINT,"9,1",218260397
4011643208568,BLANK PLAYING CARDS 6X6CM WHITE,25,218260877
4011643407565,PAD F. HOLE MAKING NEEDLE,"11,2",218264457
4011643732438,"KITE 60X50CM, WHITE","19,7",218277801
4011643732469,KITE STRING 30M,"6,8",218277805
4011643341753,BEESWAX PELLETS 200G,"46,8",218298122
4011643358485,WAX PELLETS 400G WHITE,"33,1",218298149
4011643358492,WAX PELLETS 1 KG WHITE,"81,2",218298246
4011643351172,VARNISH F.CANDLE 50ML,"27,8",218298602
4011643338272,POT FOR MELTING WAX20X10CM 230V,"825,6",218299900
4011643787209,"MELTING POT, JACKETED ALUMINIUM 1L","184,8",218299910
4011643429055,WAX PEN 29ML RED,"11,2",218300151
4011643429062,WAX PEN 29ML ROSE,"11,2",218300232
4011643429147,WAX PEN 29ML SILVER,"11,2",218300674
4011643429154,WAX PEN 29ML GOLD,"11,2",218300690
4011643667068,WAX SHEET 17.5X8CM WHITE 2PCS,"9,1",218301000
4011643667075,WAX SHEET 17.5X8CM IVORY 2PCS,"9,1",218301001
4011643667082,WAX SHEET 17.5X8CM TRANSP 2PCS,"9,1",218301002
4011643795938,WAX SHEET 17.5X8CM RAPE YE 2PCS,"9,1",218301005
4011643667099,WAX SHEET 17.5X8CM CORN YE 2PCS,"9,1",218301006
4011643667105,WAX SHEET 17.5X8CM ORANGE 2PCS,"9,1",218301011
4011643667129,WAX SHEET 17.5X8CM LI.RD 2PCS,"9,1",218301013
4011643667136,WAX SHEET 17.5X8CM ANT.RD 2PCS,"9,1",218301015
4011643795952,WAX SHEET 17.5X8CM CARM 2PCS,"9,1",218301016
4011643667143,WAX SHEET 17.5X8CM BLACKB 2PCS,"9,1",218301019
4011643679528,WAX SHEET 17.5X8CM ROSE 2PCS,"9,1",218301022
4011643795990,WAX SHEET 17.5X8CM OLD RS 2PCS,"9,1",218301023
4011643796010,WAX SHEET 17.5X8CM FUCHSIA 2PCS,"9,1",218301027
4011643667150,WAX SHEET 17.5X8CM LILAC 2PCS,"9,1",218301030
4011643796041,WAX SHEET 17.5X8CM LILAC 2PCS,"9,1",218301031
4011643679535,WAX SHEET 17.5X8CM LI.BL 2PCS,"9,1",218301032
4011643721760,WAX SHEET 17.5X8CM TURQ 2PCS,"9,1",218301033
4011643667167,WAX SHEET 17.5X8CM M.BL 2PCS,"9,1",218301034
4011643667174,WAX SHEET 17.5X8CM GREEK BL 2PCS,"9,1",218301035
4011643667198,WAX SHEET 17.5X8CM KOB. BL 2PCS,"9,1",218301037
4011643721777,WAX SHEET 17.5X8CM APPLE G 2PCS,"9,1",218301042
4011643667204,WAX SHEET 17.5X8CM LI.GN 2PCS,"9,1",218301043
4011643667211,WAX SHEET 17.5X8CM FIR GN 2PCS,"9,1",218301046
4011643731516,WAX SHEET 17.5X8CM OLIVE 2PCS,"9,1",218301048
4011643667235,WAX SHEET 17.5X8CM LI.BR 2PCS,"9,1",218301055
4011643721784,WAX SHEET 17.5X8CM CHOCO 2PCS,"9,1",218301058
4011643667242,WAX SHEET 17.5X8CM BLACK 2PCS,"9,1",218301061
4011643796140,WAX SHEET 17.5X8CM GREY 2PCS,"9,1",218301065
4011643667259,WAX SHEET 17.5X8CM ALU SI 2PCS,"9,1",218301072
4011643667266,WAX SHEET 17.5X8CM BRONZE GO 2PCS,"9,1",218301075
4011643960916,"WAX TILE17,5X8CM ROSE GOLD 2PC","9,1",218301078
4011643667563,WAX SHEET 17.5X8CM ASSORT.1 10PCS,"38,9",218301090
4011643667570,WAX SHEET 17.5X8CM ASSORT.2 10PCS,"37,1",218301091
4011643667587,WAX SHEET 17.5X8CM ASSORT.3 10PCS,"36,8",218301092
4011643667761,WAX SHEET 17.5X8CM SI.GL,"12,6",218301401
4011643667785,WAX SHEET 17.5X8CM SI.MARBL.,"12,6",218301403
4011643667815,WAX SHEET 17.5X8CM GO.GL,"12,6",218301410
4011643667839,WAX SHEET 17.5X8CM GO.MARBL,"12,6",218301412
4011643796249,WAX SHEET 17.5X8CM GO MATT,"12,6",218301418
4011643960893,"WAX TILE17,5X8CM ROSE GOLD GLÄNZ.","12,1",218301430
4011643796355,WAX SHEET 17.5X8CM PATTERN.RS,"12,6",218301446
4011643796362,WAX SHEET 17.5X8CM PATTERN.BL,"12,6",218301447
4011643796379,WAX SHEET 17.5X8CM PATTERN.GN,"12,6",218301448
4011643843684,WAX SHEET 17.5X8CM HOLOG.ACQUA,"12,6",218301634
4011643307155,PILLAR CANDLE 265X50MM WHITE,"49,2",218303002
4011643307162,PILLAR CANDLE 250X80MM WHITE,"55,1",218303100
4011643722620,PILLAR CANDLE 250X80MM CREAM,"52,5",218303101
4011643307179,PILLAR CANDLE 200X70MM WHITE,"32,7",218303207
4011643324527,TAPER CANDLE 400X40MM WHITE,"45,8",218303509
4011643324541,TAPER CANDLE 400X50MM WHITE,"49,5",218303606
4011643977792,OVAL CANDLE 195X90X55MM WHITE,"45,6",218303722
4011643977815,OVAL CANDLE 230X90X55MM WHITE,"64,2",218303723
4011643224711,ADHESIVE WAX PADS 15MM 15ER,"9,4",218304041
4011643362215,WAX FOIL 10X5CM GOLD,"7,6",218304084
4011643362222,WAX FOIL 10X5CM SILVER,"7,6",218304092
4011643592131,WAX COLOUR 4G RED,"13,3",218304319
4011643593718,WAX COLOUR 4G YELLOW,"13,3",218304335
4011643359109,WAX COLOUR 4G D.BLUE,"13,3",218304440
4011643359161,WAX COLOUR 4G D.GREEN,"13,3",218304467
4011643739437,WAX DOVE 40X22MM GOLD,"18,9",218306013
4011643739444,WAX DOVE 40X22MM SILVER,"18,8",218306014
4011643672352,WAX GOBLET 45MM SILVER,"13,2",218306015
4011643672369,WAX CROSS 40X22MM SILVER,"10,5",218306016
4011643672376,WAX CROSS 40X22MM GOLD,"9,7",218306017
4011643962460,WAX HANDS & FEETS 15MM ROSE,"19,3",218306021
4011643962484,WAX HANDS & FEETS 15MM LIGHT BLUE,"19,3",218306022
4011643739475,WAX FISH 40X13MM GOLD,"23,7",218306025
4011643739482,WAX FISH 40X13MM SILVER,"23,9",218306026
4011643224735,WAXROUNDSTRIP 2MMX20CM GO 15PCS,"15,4",218306028
4011643427754,WAXROUNDSTRIP 2MMX20CM SI15PCS,"15,4",218306036
4011643795204,WAX WRITING MEINE TAUFE SILVER,"13,2",218306044
4011643795211,WAX WRITING MEINE TAUFE GOLD,"13,2",218306045
4011643795228,WAX WRITING 1.HEILIGE KOMMUNION SI,"13,2",218306046
4011643795235,WAX WRITING 1.HEILIGE KOMMUNION GO,"13,2",218306047
4011643795242,WAX WRITING MEINE KONFIRMATION SI,"13,2",218306048
4011643795259,WAX WRITING MEINE KONFIRMATION GO,"13,2",218306049
4011643795266,WAX WRITING UNSERE HOCHZEIT SILVER,"13,2",218306050
4011643795273,WAX WRITING UNSERE HOCHZEIT GOLD,"13,2",218306051
4011643427761,WAX BEAD STRIP 2MM 20CM SI11PCS,"15,4",218306052
4011643960879,WAX BEAD STRIPES 2MM20CM ROS.GO11PC,"14,4",218306058
4011643224728,WAX BEAD STRIP 2MM 20CM GO11PCS,"15,4",218306060
4011643796911,WAX STRIPSSET BASICCOL.1MM 36PCS,"24,3",218306062
4011643796928,WAX STRIPSSET RAINBOW 1MM 30PCS,"20,1",218306063
4011643796935,WAX STRIPSSET PASTELL 1MM 30PCS,19,218306064
4011643672437,WAX STRIPSSET RAINBOW 2MM 18CS,"20,1",218306065
4011643796942,WAX STRIPSSET PASTEL 2MM 18PCS,19,218306066
4011643796959,WAX STRIPSSET BASICCOL.2MM 24PCS,"25,1",218306067
4011643960831,"WAX ROUND STRIPES, RD2MM20CM ROS.GOLD15P","14,4",218306078
4011643224612,WAX GARLAND 0.6X19CM SILVER 2PCS,"11,1",218306109
4011643224629,WAX GARLAND 0.6X19CM GOLD2PCS,"11,1",218306117
4011643224605,WAX BORDER 0.6X19CM GOLD 2PCS,"11,1",218306150
4011643722262,WAX BORDER 0.6X19CM SILVER 2PCS,"10,7",218306151
4011643224582,WAX LEAF GARLAND 1.3X20CM,"13,6",218306192
4011643365087,WAX WEDDING RINGS 32MM GOLD,"8,9",218306206
4011643962026,WAX RINGS 32MM ROSE GOLD,8,218306207
4011643962224,WAX WEDDING RINGS 34MM SILVER,"15,5",218306208
4011643962309,WAX WEDDING RINGS 34MM GOLD,"15,5",218306209
4011643962323,WAX WEDDING RINGS 34MM ROSE GOLD,"15,5",218306210
4011643365094,WAX WEDDING RINGS 32MM SILVER,"8,9",218306214
4011643739451,WAX HEART 21X23MM GOLD 2PCS,"20,2",218306220
4011643739468,WAX HEART 21X23MM SILVER 2PCS,"20,2",218306221
4011643224575,WAX DOVE PAIR 35MM,"9,3",218306222
4011643962002,WAX HEART 21X23MM ROSE GOLD 2PCES,"19,7",218306223
4011643235946,WAX TWIG 11X2CM GOLD,"20,8",218306257
4011643722286,WAX TWIG 11X2CM SILVER,"20,8",218306258
4011643380790,WAX TWIG 35X22MM GOLD 2PCS,15,218306265
4011643722675,WAX TWIG 35X22MM SILVER 2PCS,15,218306266
4011643380721,WAX CHALICE 33X15MM GOLD PCS,"19,1",218306281
4011643722644,WAX CHALICE 33X15MM SILVER 2PCS,"18,4",218306282
4011643962286,WAX CHALICE 38X24MM GOLD,"12,2",218306283
4011643962262,WAX CHALICE 38X24MM SILVER,"12,2",218306284
4011643380752,WAX ALPHA&OMEGA 15X15MM GOLD,"17,6",218306354
4011643722651,WAX ALPHA&OMEGA 15X15MM SILVER,"17,6",218306355
4011643829787,WAX IMAGE STEP BY STEP 60X80MM,"12,3",218306466
4011643962040,WAX ORNAMENT ANGEL 60X60MM,"11,4",218306478
4011643962064,WAX ORNAMENT WEDDING 60X60MM,"11,4",218306479
4011643962125,WACHSBILD LITTLE FEET 60X60MM,"11,4",218306482
4011643962248,WAX IMAGE HAND IN HAND 60X80MM,"12,3",218306483
4011643962187,WAX IMAGE FAITH BLUE 60X80MM,"11,4",218306484
4011643962200,WAX IMAGE FAITH ROSE 60X80MM,"11,4",218306485
4011643411531,WAX CROSS 100X55MM GOLD,"30,1",218306567
4011643840515,WAX CROSS 105X57MM RAINBOW,"13,9",218306570
4011643840522,WAX CROSS 105X57MM SILVER,"13,9",218306571
4011643840539,WAX CROSS 105X57MM GOLD,"13,9",218306572
4011643840553,WAX DOVE 42X32MM SILVER,"10,5",218306574
4011643840560,WAX DOVE 42X32MM GOLD,"10,5",218306575
4011643840577,WAX DOVE 27X24MM WHITE,"10,6",218306576
4011643840584,WAX DOVE 27X24MM SILVER,"12,4",218306577
4011643840591,WAX DOVE 27X24MM GOLD,"12,4",218306578
4011643840607,WAX FISH 40X18MM RAINBOW,"18,8",218306579
4011643721944,WAX STRIPS 1MM 20CM SI.GL 30PCS,"16,9",218306871
4011643721951,WAX STRIPS 1MM 20CM ALU SI 20PCS,"10,4",218306872
4011643721968,WAX STRIPS 1MM 20CM GOLD GL 30PCS,"17,1",218306874
4011643721975,WAX STRIPS 1MM 20CM BRONZE GO20PCS,"10,4",218306875
4011643960817,WAX STRIPES1MM20CM ROSE GO.GL.30PCS,"14,4",218306878
4011643810648,WAXROUNDSTRIPS 3MM20CM SI10PCS,"14,4",218307071
4011643810655,WAXROUNDSTRIPS 3MM20CM GO10PCS,"14,4",218307074
4011643960855,WAX ROUND STRIPES3MM20CM ROS.GO10PC,"14,4",218307078
4011643810662,WAX BEAD STRIP 3MM20CM SILVER8ER,"14,4",218307171
4011643810679,WAX BEAD STRIP 3MM20CM GOLD 8ER,"14,4",218307174
4011643962347,WAX DOVE 32X22MM WHITE,"10,7",218308021
4011643795785,WAX SHEET 10X10CM ASSORT1 12PCS,"35,1",218308099
4011643795792,WAX SHEET 17.5X8CM BASIC COL.6PCS,"23,7",218308100
4011643795808,WAX SHEET 10X10CM ASSORT2 12PCS,"34,9",218308101
4011643795815,WAX SHEET 17.5X8CM SPRING 6PCS,"23,9",218308110
4011643801585,WAX SHEET 17.5X8CM PASTEL 6PCS,"22,7",218308120
4011643795822,WAX SHEET MIX17.5X8CM SILVER,"33,3",218308140
4011643795839,WAX SHEET MIX17.5X8CM GOLD,"33,3",218308150
4011643795884,WAX SHEET MIX17.5X8CM/1MM BLUE,"36,5",218308200
4011643795891,WAX SHEET MIX17.5X8CM ROSE,"32,4",218308210
4011643795907,WAX SHEET MIX17.5X8CM/1MM XMAS RD,"38,4",218308220
4011643043756,CANDLE WICK ROUND 1.5MM 3M,"11,2",218309035
4011643043763,CANDLE WICK ROUND 2.5MM 2M,"11,2",218309051
4011643043770,CANDLE WICK ROUND 3MM 1.5M,"12,4",218309060
4011643338197,WICK FOR GEL WAX 10CM,"8,7",218309094
4011643349964,WICK FOR GEL WAX 18CM,"12,3",218309205
4011643339439,CANDLE MOULD BALL 65MM,"48,6",218312176
4011643339446,CANDLE MOULD BALL 80MM,"66,5",218312184
4011643339545,CANDLE MOULD STAR 55X200MM,"74,9",218312362
4011643359185,CANDLE MOULD SQUARE 60X160MM,"65,1",218312400
4011643796584,CANDLE MOULD CYLINDER 45X40MM,"14,5",218312447
4011643796607,CANDLE MOULD STAR 45X40MM,"14,5",218312449
4011643722781,CANDLE MOULD CYLINDER 80X60MM,"22,8",218312450
4011643722798,CANDLE MOULD SQUARE 80X50MM,"22,8",218312453
4011643722811,CANDLE MOULD PYRAMID 84X47MM,"22,8",218312459
4011643830028,CANDLE MOULD SET MINI,"74,1",218312500
4011643830035,CANDLE MOULD SET MEDIUM,"112,2",218312501
4011643830042,CANDLE MOULD SET MAXI,"130,5",218312502
4011643044159,CLOCK MECHANISM 57X57MM 26.2MM,"42,7",218337004
4011643044654,WOBBLY EYES ROUND 5MM,"0,1",218380058
4011643194786,WOBBLY EYES EYELASHES 7MM 20PCS,"5,2",218386072
4011643194793,WOBBLY EYES EYELASHES  10MM 14PCS,"5,5",218386102
4011643194809,WOBBLY EYES EYELASHES  15MM 8PCS,6,218386153
4011643363298,WOBBLYEYES SELF-ADHES.ROU.7MM 52PCS,"9,3",218386900
4011643363397,WOBBLYEYES SELF-ADHES.ROU.10MM30PCS,"9,3",218386919
4011643363403,WOBBLYEYES SELF-ADHES.ROU.12MM27PCS,"9,3",218386927
4011643363410,WOBBLYEYES SELF-ADHES.ROU.14MM24PCS,"9,3",218386935
4011643365735,WOBBLYEYES SELF-ADHES.ROU.18MM14PCS,"9,3",218386943
4011643044845,"MUSIC BOX GUTENABEND, GUTE NACHT","39,9",218392021
4011643939325,CROCHET SET GIRAFFE,30,218405000
4011643972148,DECO GRASS 20G LI.GN,"10,2",218407440
4011643215641,DECO GRASS 20G FIR GN,"10,2",218407460
4014974088793,DECO GRASS 20G NAT.,"10,8",218407509
4011643209695,LONG HAIR PLUSH 14X20CM WH,6,218410003
4011643045132,LONG HAIR PLUSH 14X20CM BK,6,218410615
4011643045149,LONG HAIR PLUSH 14X20CM SI.GR,6,218410640
4011643210097,LONG HAIR PLUSH 20X35CM WH,"11,2",218411000
4011643045200,LONG HAIR PLUSH 20X35CM BK,"11,2",218411611
4011643045217,LONG HAIR PLUSH 20X35CM SI.GR,"11,2",218411646
4011643045224,LONG HAIR PLUSH 20X35CM LI.BLOND,"11,2",218411905
4011643045231,LONG HAIR PLUSH 20X35CM BLOND,"11,2",218411913
4011643045248,LONG HAIR PLUSH 20X35CM BR,"11,2",218411921
4011643045255,LONG HAIR PLUSH 20X35CM COPPER,"11,2",218411930
4011643123779,CREASOFT 2MM 30X45CM WH,"4,6",218432007
4011643123786,CREASOFT 2MM 30X45CM YE,"4,6",218432058
4011643307094,CREASOFT 2MM 30X45CM C.YE,"4,6",218432066
4011643123793,CREASOFT 2MM 30X45CM OR,"4,6",218432104
4011643123809,CREASOFT 2MM 30X45CM RD,"4,6",218432155
4011643123816,CREASOFT 2MM 30X45CM APR,"4,6",218432201
4011643123823,CREASOFT 2MM 30X45CM ROSE,"4,6",218432228
4011643123830,CREASOFT 2MM 30X45CM PINK,"4,6",218432244
4011643123861,CREASOFT 2MM 30X45CM PUR,"4,6",218432317
4011643123878,CREASOFT 2MM 30X45CM LO.BL,"4,6",218432325
4011643708532,CREASOFT 2MM 30X45CM LI.BL,"4,6",218432340
4011643123885,CREASOFT 2MM 30X45CM BL,"4,6",218432350
4011643123892,CREASOFT 2MM 30X45CM NAVY,"4,6",218432376
4011643123915,CREASOFT 2MM 30X45CM GN,"4,6",218432449
4011643978089,CREASOFT 2MM 30X45CM LI.GN,"4,6",218432460
4011643176836,CREASOFT 2MM 30X45CM FIRGN,"4,6",218432465
4011643123939,CREASOFT 2MM 30X45CM BR.RD,"4,6",218432570
4011643129177,CREASOFT 2MM 30X45CM BROWN,"4,6",218432589
4011643123946,CREASOFT 2MM 30X45CM BK,"4,6",218432619
4011643123953,CREASOFT 2MM 30X45CM GR,"4,6",218432643
4011643708525,CREASOFT 2MM 30X45CM LI.GR,"4,6",218432650
4011643112087,CREASOFT 2MM 20X30CM WHITE,"2,7",218433003
4011643112094,CREASOFT 2MM 20X30CM YE,"2,7",218433054
4011643307087,CREASOFT 2MM 20X30CM CORN YE,"2,7",218433062
4011643112100,CREASOFT 2MM 20X30CM ORANGE,"2,7",218433100
4011643112117,CREASOFT 2MM 20X30CM RD,"2,7",218433151
4011643117822,CREASOFT 2MM 20X30CM APRI,"2,7",218433208
4011643112124,CREASOFT 2MM 20X30CM ROSE,"2,7",218433224
4011643112131,CREASOFT 2MM 20X30CM PINK,"2,7",218433240
4011643112162,CREASOFT 2MM 20X30CM ORCHID,"2,7",218433313
4011643112179,CREASOFT 2MM 20X30CM LI.BL,"2,7",218433321
4011643112186,CREASOFT 2MM 20X30CM BLUE,"2,7",218433356
4011643112193,CREASOFT 2MM 20X30CM NAVY,"2,7",218433372
4011643112216,CREASOFT 2MM 20X30CM GREEN,"2,7",218433445
4011643978065,CREASOFT 2MM 20X30CM LI.GN,"2,7",218433460
4011643176843,CREASOFT 2MM 20X30CM FIR GN,"2,7",218433461
4011643115446,CREASOFT 2MM 20X30CM CREAM,"2,7",218433518
4011643117068,CREASOFT 2MM 20X30CM RD BR,"2,7",218433577
4011643117075,CREASOFT 2MM 20X30CM BROWN,"2,7",218433585
4011643112223,CREASOFT 2MM 20X30CM BLACK,"2,7",218433615
4011643115132,CREASOFT 2MM 20X30CM GREY,"2,7",218433640
4011643114722,CREASOFT 2MM 20X30CM ASSORT,"2,7",218433895
4011643432833,MAGNET DISCS 25MM 5PCS,"22,7",218433950
4011643432840,MAGNET DISCS 20MM 5PCS BOTH SIDES MAGN.,"9,3",218433968
4011643134034,MAGNET DISCS 14MM 10PCS,"10,3",218433976
4011643113855,MAGNETIC FOIL 1MM,23,218433984
4011643672741,MAGNETIC BASE 210X297X2MM,"29,6",218433985
4011643534551,CREASOFT KREISE 16G 180 STÜCK,"13,6",218434018
4011643686700,CREASOFT FOAM ANIMALS 60PCS BAG,"9,9",218434021
4011643201828,CREASOFTFOAM HEARTS 40MM 48PCS,9,218434417
4011643733312,CREASOFT PUNCHED MOTIFS HEART,"9,8",218434418
4011643201842,CREASOFT BALLOONS 35MM 50PCS,9,218434433
4011643175518,SOFT PUNCHED PIECES 150PCS,"19,4",218434450
4011643796638,GLITTERCREASOFT 20X30CM IRI. WH,"3,7",218434500
4011643796645,GLITTERCREASOFT 20X30CM IRI.YE,"3,7",218434505
4011643796652,GLITTERCREASOFT 20X30CM IRI.OR,"3,7",218434510
4011643796669,GLITTERCREASOFT 20X30CM IRI.RD,"3,7",218434515
4011643796676,GLITTERCREASOFT 20X30CM IRI.RS,"3,7",218434522
4011643796683,GLITTERCREASOFT 20X30CM IRI.ANT.RS,"3,7",218434523
4011643796690,GLITTERCREASOFT 20X30CM IRI.PINK,"3,7",218434524
4011643796706,GLITTERCREASOFT 20X30CM IRI.VIO,"3,7",218434528
4011643796713,GLITTERCREASOFT 20X30CM IRI.TURQ,"3,7",218434533
4011643796720,GLITTERCREASOFT 20X30CM IRI.LI.BL,"3,7",218434534
4011643796737,GLITTERCREASOFT 20X30CM IRI.BL,"3,7",218434535
4011643796744,GLITTERCREASOFT 20X30CM IRI.LI.GN,"3,7",218434543
4011643796751,GLITTERCREASOFT 20X30CM GREEN,"3,7",218434544
4011643796768,GLITTERCREASOFT 20X30CM EMER,"3,7",218434545
4011643796775,GLITTERCREASOFT 20X30CM BK,"3,7",218434561
4011643796782,GLITTERCREASOFT 20X30CM SILVER,"3,7",218434571
4011643796799,GLITTERCREASOFT 20X30CM GO.YE,"3,7",218434574
4011643796805,GLITTERCREASOFT 20X30CM GO,"3,7",218434576
4011643951068,CREASOFT SET 2MM 20X30CM,24,218434597
4011643796812,GLITTERCREASOFT 20X30CM BASIC,"37,8",218434598
4011643796829,GLITTERCREASOFT 20X30CM IRIS,"37,8",218434599
4011643733046,CREASOFT PUNCHED MOTIFS NUMBERSMIX,"9,6",218434931
4011643733053,CREASOFT PUNCHED MOTIFS ABC 2CM,"9,8",218434957
4011643198951,CREASOFT 47X94CM WHITE,"12,9",218435006
4011643199033,CREASOFT 47X94CM BLACK,"12,9",218435618
4011643045378,FELT 1MM 20X30 100%VISCOSE WHITE,"236,7",218436002
4011643114739,FELT 1MM 20X30 100%VISCOSE PALE.YE,"236,7",218436037
4011643045385,FELT 1MM 20X30 100%VISCOSE LEMON,"236,7",218436045
4011643673229,FELT 1MM 20X30 100%VISCOSE CREAM,"236,7",218436051
4011643673236,FELT 1MM 20X30 100%VISCOSE BEIGE,"236,7",218436052
4011643045392,FELT 1MM 20X30 100%VISCOSE CORN YE,"236,7",218436061
4011643114746,FELT 1MM 20X30 100%VISCOSE GO.YE,"236,7",218436088
4011643950849,FELT1MM 20X30 100% VISC.ORA,"236,7",218436117
4011643045415,FELT 1MM 20X30 100%VISCOSE RED,"236,7",218436150
4011643045422,FELT 1MM 20X30 100%VISCOSE FLESH,"236,7",218436207
4011643950863,FELT1MM 20X30 100% VISC.LROS,"236,7",218436224
4011643950887,FELT1MM 20X30 100% VISC.PINK,"236,7",218436225
4011643045446,FELT 1MM 20X30 100%VISCOSE RASPB,"236,7",218436258
4011643485099,FELT 1MM 20X30 100%VISCOSE BORD,"236,7",218436266
4011643114753,FELT 1MM 20X30 100%VISCOSE HEATHER,"236,7",218436274
4011643114760,FELT 1MM 20X30 100%VISCOSE VIOLET,"236,7",218436282
4011643045453,FELT 1MM 20X30 100%VISCOSE LILAC,"236,7",218436304
4011643950900,FELT1MM 20X30 100% VISC. MEDIUM BLUE,"236,7",218436340
4011643045477,FELT 1MM 20X30 100%VISCOSE SKY BL,"236,7",218436347
4011643045484,FELT 1MM 20X30 100%VISCOSE U.MAR,"236,7",218436363
4011643485129,FELT 1MM 20X30 100%VISCOSE INK BL,"236,7",218436371
4011643485105,FELT 1MM 20X30 100%VISCOSE TURQ,"236,7",218436380
4011643045507,FELT 1MM 20X30 100%VISCOSE LIME GN,"236,7",218436428
4011643485143,FELT 1MM 20X30 100%VISCOSE MAY GN,"236,7",218436436
4011643950924,FELT1MM 20X30 100% VISC.GRGR,"236,7",218436437
4011643114784,FELT 1MM 20X30 100%VISCOSE EMERALD,"236,7",218436452
4011643485150,FELT 1MM 20X30 100%VISCOSE FIR GN,"236,7",218436460
4011643045514,FELT 1MM 20X30 100%VISCOSE MOSS GN,"236,7",218436479
4011643045521,FELT 1MM 20X30 100%VISCOSE OLIVE,"236,7",218436487
4011643045538,FELT1MM 20X30 100%VISCOSE SIENA NAT,"236,7",218436550
4011643045545,FELT 1MM 20X30CM BROWN,"236,7",218436584
4011643045552,FELT 1MM 20X30 100%VISCOSE SEPIA,"236,7",218436592
4011643045569,FELT 1MM 20X30 100%VISCOSE BLACK,"236,7",218436614
4011643045576,FELT 1MM 20X30 100%VISCOSE PLAT.GR,"236,7",218436630
4011643045583,FELT 1MM 20X30 100%VISCOSE SI.GR,"236,7",218436649
4011643603257,FELT1MM20X30 100%VISCOSE ASSR10PCS,"23,9",218436990
